date,nifty_w1_pcr,nifty_w2_pcr,nifty_pcr_delta,nifty_w1_net_delta,nifty_w2_net_delta,nifty_delta_delta,nifty_w1_iv_skew,nifty_w2_iv_skew,nifty_w1_oi_call,nifty_w1_oi_put,nifty_w2_oi_call,nifty_w2_oi_put,nifty_w2_oi_change_call,nifty_w2_oi_change_put,nifty_spot_move_w1,nifty_spot_move_w2,nifty_w2_spot_close,nifty_w2_max_pain,nifty_spot_vs_maxpain,bnf_w1_pcr,bnf_w2_pcr,bnf_pcr_delta,bnf_w1_net_delta,bnf_w2_net_delta,bnf_delta_delta,bnf_w1_iv_skew,bnf_w2_iv_skew,bnf_w1_oi_call,bnf_w1_oi_put,bnf_w2_oi_call,bnf_w2_oi_put,bnf_w2_oi_change_call,bnf_w2_oi_change_put,bnf_spot_move_w1,bnf_spot_move_w2,bnf_w2_spot_close,bnf_w2_max_pain,bnf_spot_vs_maxpain,pcr_agreement,delta_agreement,days_to_expiry,is_expiry_eve,day_of_week,btst_signal_fired,btst_direction,btst_confidence,vix_regime,nifty_5day_momentum,prev_day_gap_pts,prev_5day_ml_accuracy
2024-03-15,0.857824686807766,0.9359615789526454,0.0781368921448794,375608.7975830941,-553429.2814271783,-929038.0790102724,0.7668340000000011,-0.8326639999999994,40290750.0,34562400.0,34907950.0,32672500.0,-5382850.0,-1889900.0,-0.2824749974516023,-0.0054519681605092,22009.2,22050.0,-0.0018537702415353,0.8599579783026666,0.7363544691661509,-0.1236035091365157,-307961.47368967725,197732.1672339319,505693.64092360914,4.813159999999998,6.606495999999998,17655165.0,15182700.0,17329575.0,12760710.0,-325590.0,-2421990.0,-0.4280294467116732,0.2030447021150189,46561.95,46700.0,-0.0029648672360157,1,0,4,0,4,0,0,0.0,0,-0.0223338422114388,-71.5,1.0
2024-03-21,0.7415148450814348,0.6458172545554676,-0.0956975905259672,-2819354.378185461,3939835.744634054,6759190.122819515,14.334704,42.873803,222797700.0,165207802.0,180216848.0,116387150.0,-42580852.0,-48820652.0,0.102247862451631,0.0024968392285352,22028.4,21950.0,0.0035590419640101,0.8824957489279905,0.8963282045635959,0.0138324556356053,155533.19466726435,342080.738694233,186547.54402696865,-1.578460999999999,-0.4897970000000011,16231200.0,14323965.0,15259020.0,13677090.0,-972180.0,-646875.0,-0.1158664251623819,0.0509846681819315,46704.5,46700.0,9.635045873523964e-05,1,1,5,0,3,0,-1,0.0,2,-0.0052591200450327,163.1,1.0
2024-04-01,0.9054008128372224,0.8847981963038163,-0.020602616533406,-1576826.9402981238,1728102.4472711077,3304929.3875692314,0.4586819999999996,-0.4071329999999999,57084000.0,51683900.0,55973950.0,49525650.0,-1110050.0,-2158250.0,-0.1919535218911601,0.1239066243244716,22464.05,22450.0,0.0006254437645927,1.0116273908161313,0.9376728872259588,-0.0739545035901724,-755072.071569288,1189194.4925088603,1944266.5640781485,-3.921552,0.345698999999998,27371145.0,27689400.0,26250855.0,24614715.0,-1120290.0,-3074685.0,-0.0514683748413413,0.2177738416548315,47583.85,47500.0,0.0017621524950166,1,1,1,1,0,0,0,0.0,0,0.0193932082594188,210.5,1.0
2024-04-15,0.9154910284093114,0.942264586269084,0.0267735578597725,-4750956.1929809,-5406639.922788663,-655683.7298077624,-0.3581199999999995,-3.4834510000000005,63146550.0,57810100.0,54784400.0,51621400.0,-8362250.0,-6188700.0,-0.2057424507056742,-0.1884631846916768,22270.0,22400.0,-0.0058374494836102,0.7888304803228489,0.6887773974508518,-0.1000530828719971,-503956.9798382375,-157764.19611224375,346192.78372599377,3.3922410000000003,4.427654,27490260.0,21685155.0,27493890.0,18937170.0,3630.0,-2747985.0,-0.6834278098235421,-0.1453811945087566,47770.2,47900.0,-0.0027171751426622,1,1,1,1,0,0,0,0.0,0,-0.0110215536596318,-157.8,1.0
2024-04-23,0.7620552433810315,0.7349252206885097,-0.0271300226925217,6447404.744112763,4640829.917826292,-1806574.8262864703,1.1282440000000005,1.6370240000000005,90503150.0,68968400.0,88507100.0,65046100.0,-1995750.0,-3922300.0,-0.067384993674283,-0.071226184442329,22377.5,22350.0,0.0012289129706178,0.6873037331100018,0.656115090750771,-0.0311886423592308,2110997.395079936,2629885.6020245915,518888.2069446556,-2.4838330000000006,1.6282679999999985,34119675.0,23450580.0,32695590.0,21452070.0,-1424085.0,-1998510.0,-0.1851389582293227,0.0418898359835744,48003.1,47900.0,0.0021477779560069,1,1,0,0,1,0,0,0.0,0,0.0048039325215059,61.15,1.0
2024-04-26,0.720246959141029,0.7887004565169139,0.0684534973758849,-207084.49076658767,-1888723.7303707432,-1681639.2396041555,-2.716341,-4.107189,50129750.0,36105800.0,45841675.0,36155350.0,-4288025.0,49550.0,-0.6264346571100333,-0.1710722980934859,22408.25,22500.0,-0.0040944741334106,0.843220605536587,0.7522960016376301,-0.0909246038989568,-240407.41865740035,-675900.778980541,-435493.3603231407,-1.3055210000000006,0.754365,22414170.0,18900090.0,21689880.0,16317210.0,-724290.0,-2582880.0,-0.5476309144756655,-0.2773940901287405,48154.75,48300.0,-0.0030163171857397,1,1,4,0,4,0,0,0.0,0,0.010975868262805,17.9,1.0
2024-04-29,0.892105760215071,0.8190279960511961,-0.0730777641638749,1260988.3969126889,4605738.858095392,3344750.461182703,-3.540286,-0.9570919999999994,59031650.0,52662475.0,57840300.0,47372825.0,-1191350.0,-5289650.0,0.577888105915002,0.1979361561904256,22653.05,22600.0,0.0023418480072219,1.014131093198685,0.8897121144033812,-0.1244189787953039,394125.4572217804,1644508.319710076,1250382.8624882954,-5.1665199999999984,-1.840651,30978495.0,31416255.0,31643820.0,28153890.0,665325.0,-3262365.0,1.839020400745144,0.3080495434519221,49462.15,49200.0,0.005300012231575,1,1,1,1,0,0,-1,0.0,0,0.0134926643432119,70.15,1.0
2024-05-10,0.7629289144630297,0.7763906534828482,0.0134617390198185,633190.7468913712,1194343.297655174,561152.5507638028,2.083798,2.840166,37511850.0,28618875.0,34848275.0,27055875.0,-2663575.0,-1563000.0,0.1809843639513839,0.1087121805302934,22054.6,22050.0,0.0002085732681616,0.8813189971649922,0.845364724515508,-0.0359542726494841,-514226.4832978321,-377090.61668049,137135.8666173421,2.902978000000001,3.586867999999999,17222175.0,15178230.0,16971645.0,14347230.0,-2665470.0,-889035.0,-0.0517309862286065,-0.0178147894376157,47424.05,47600.0,-0.0037101428494613,1,0,4,0,4,0,0,0.0,0,-0.0197691184605479,47.85,1.0
2024-05-13,0.7408915252196365,0.7382531620356538,-0.0026383631839826,5223678.365871416,3176612.361144,-2047066.004727416,0.1882019999999986,0.8476560000000006,46921275.0,34763575.0,45184500.0,33357600.0,-1736775.0,-1405975.0,0.5810768108067523,-0.1039714846901988,22098.45,22050.0,0.0021924614622292,0.9180714700674496,0.9256167657059816,0.0075452956385319,1349228.8424538183,927782.0360712528,-421446.8063825654,-1.0720450000000028,-0.4989660000000029,20475285.0,18797775.0,19590705.0,18133485.0,-884580.0,-664290.0,0.8016038411107681,-0.0282776107304106,47727.45,47700.0,0.0005751407209058,1,1,1,1,0,0,0,0.0,0,-0.0155010871803225,-60.95,1.0
2024-05-14,0.7893352080725766,0.8301279461532535,0.0407927380806768,3018131.559944264,2900169.1247926336,-117962.43515163056,0.7830589999999997,-0.010966999999999,55367700.0,43703675.0,53217700.0,44177500.0,-2150000.0,473825.0,0.3298170891273255,-0.0667808912213581,22222.05,22200.0,0.000992257689997,0.8404989911578109,0.7766174964316379,-0.063881494726173,1644879.7600280626,1585311.324471018,-59568.43555704458,0.3918260000000018,0.0764659999999999,27707505.0,23288130.0,27165825.0,21097455.0,-541680.0,-2190675.0,-0.0531888213608069,0.0758004263643292,47859.2,47800.0,0.0012369617544797,1,1,0,0,1,0,0,0.0,0,-0.0038992802194217,65.35,1.0
2024-05-22,0.8415003176991794,0.8254140675075318,-0.0160862501916476,2195909.2494960013,2530903.255887366,334994.0063913646,-2.820315000000001,-0.9466830000000002,65588775.0,55192975.0,63498100.0,52412225.0,-2090675.0,-2780750.0,0.1443033429166089,0.0385139801321017,22597.9,22550.0,0.0021196659866625,0.6403078034989265,0.6594379481499196,0.0191301446509931,8578621.769961674,-1525647.6032661744,-10104269.373227848,3.197199000000001,47.267086,84677400.0,54219600.0,71502300.0,47151330.0,-13175100.0,-7068270.0,-0.6237265972387696,0.2104709562651977,47826.75,47700.0,0.0026501905314494,1,0,6,0,2,0,-1,0.0,0,0.0166320764318809,31.3,1.0
2024-05-30,0.7664864378400014,0.7245667346679154,-0.0419197031720859,5913324.084354673,30839896.48503872,24926572.40068404,-3.049973999999999,-14.388135,179452425.0,137547850.0,179028575.0,129718150.0,-423850.0,-7829700.0,-0.8353969956607912,0.0596492711882794,22478.05,22500.0,-0.0009765081935488,1.1060381190438997,1.162005145937704,0.0559670268938046,-35076.61314465513,-134637.91563970916,-99561.30249505404,-4.829574000000001,-5.159735000000005,4608720.0,5097420.0,4407360.0,5121375.0,-333390.0,110250.0,0.3375359770735031,-0.2037485213869322,48637.25,48800.0,-0.0033462007000806,0,0,5,0,3,0,-1,0.0,1,-0.0222706151111863,-57.4,1.0
2024-06-03,0.4577848608910085,0.4510166772433834,-0.0067681836476251,3847448.705945711,3761712.2948005097,-85736.41114520095,1.966438000000004,0.5730500000000021,33475550.0,15324600.0,32382450.0,14605025.0,-1093100.0,-719575.0,0.6633621165275797,0.007952593942712,23264.7,23100.0,0.0070793949631845,0.4778888338610998,0.4355798880601357,-0.0423089458009641,1457162.2326237415,1449745.7419194295,-7416.490704311989,3.9923319999999975,1.4675170000000008,11993940.0,5731770.0,12890850.0,5614995.0,932670.0,-294585.0,0.982602884856925,0.2048146687813506,50955.0,50500.0,0.0089294475517613,1,1,1,1,0,0,0,0.0,0,0.0140104965892532,586.0,1.0
2024-06-04,1.1209239851554875,1.0864160485607743,-0.0345079365947134,23934.924872639764,403205.6286809901,379270.7038083503,10.321460000000002,12.759437999999996,18370425.0,20591850.0,15996450.0,17378800.0,-2373975.0,-3213050.0,-3.3668191545928807,-0.1821303107129425,21949.7,22000.0,-0.0022916030743016,1.049761884392734,1.1635714573295934,0.1138095729368595,250785.7694356865,-121032.75373224582,-371818.5231679323,10.465771999999994,16.425460000000008,5260050.0,5521800.0,5588475.0,6502590.0,328425.0,980790.0,-5.2034907837671245,-0.8106250079080101,47035.8,47200.0,-0.0034909579511775,1,0,0,0,1,0,0,0.0,1,-0.0429755304172721,-508.8,1.0
2024-06-05,0.4672942504566035,0.4986585894041268,0.0313643389475232,4407341.872821474,4668434.208128689,261092.3353072144,14.055727999999998,12.398088,46771975.0,21856275.0,44272425.0,22076825.0,-2499550.0,220550.0,2.439953991383593,0.2602194258784344,22635.85,22500.0,0.0060015418020528,0.5327180722109934,0.6226469534860497,0.0899288812750562,2754333.9623303427,5850854.415855713,3096520.4535253705,-21.430055,-30.010498,38843670.0,20692725.0,46112295.0,28711680.0,6528045.0,8957565.0,4.573666927453393,-0.1149187781762305,49065.2,49000.0,0.0013288440687085,1,1,6,0,2,0,0,0.0,1,-0.0033332081631571,89.65,1.0
2024-06-11,0.8583551415845074,1.0452511499075656,0.1868960083230582,1463960.9663120017,-2000962.374321293,-3464923.340633295,0.9568310000000012,1.7002270000000017,46809500.0,40179175.0,39622750.0,41415725.0,-7186750.0,1228550.0,0.3878620476018443,-0.294861987018355,23264.15,23250.0,0.0006082319792471,1.0008932010370617,1.0066511251368004,0.0057579240997387,-200358.2939326546,-940505.1117936744,-740146.8178610199,-1.588897000000003,2.996623,20874360.0,20893005.0,20010900.0,20143995.0,-863460.0,-749010.0,0.4728785777329496,-0.1411557301094467,49732.85,49800.0,-0.0013502141944409,1,1,0,0,1,0,0,0.0,0,0.0565010971817152,-19.35,1.0
2024-06-18,0.7996872070893274,0.7782501973129495,-0.0214370097763778,2083135.6672331293,4255677.4717577705,2172541.804524641,-0.470146999999999,2.220652000000001,51663575.0,41314700.0,50079075.0,38974050.0,-1584500.0,-2340650.0,0.0416582535414798,0.0900803287082214,23555.75,23500.0,0.0023667257463676,1.242838385121024,1.164918964658631,-0.0779194204623927,-34081.87268594661,1544604.0710820076,1578685.943767954,1.287699,5.638931999999999,22207980.0,27600930.0,22229190.0,25895205.0,21210.0,-1705725.0,0.5075503983477394,0.1245840580055432,50430.35,50300.0,0.002584753030665,0,1,0,0,1,0,0,0.0,0,0.012464048056207,52.85,1.0
2024-06-26,0.926114582640874,0.8479511572376343,-0.0781634254032397,4702433.181774028,7387348.716584816,2684915.534810788,-1.3103130000000007,1.065645,81232200.0,75230325.0,84774075.0,71884275.0,3541875.0,-3343825.0,0.7165744492797433,0.0096343552731309,23875.2,23800.0,0.0031497118348747,0.963317794340058,1.0100907198297684,0.0467729254897103,3333778.736139207,7191499.1845802935,3857720.4484410863,-5.522036999999997,-49.243531,61680315.0,59417745.0,55406850.0,55965945.0,-6273465.0,-3451800.0,0.709284635781626,-0.1665542449131408,52837.55,52900.0,-0.001181924597185,0,1,6,0,2,0,-1,0.0,0,0.0152543224768798,-28.6,1.0
2024-06-27,0.7408767108375155,0.7839539660694228,0.0430772552319073,15368852.272682495,1498615.805908893,-13870236.466773603,13.212766000000002,12.148374,191068700.0,141558350.0,169952900.0,133235250.0,-9763875.0,-13535450.0,0.6169692774054114,0.2681255811820012,24045.6,24000.0,0.0018963968459925,0.8317077477973924,0.9116362119560047,0.0799284641586123,1415185.2746072602,306784.78120085713,-1108400.493406403,1.3494080000000004,-0.3387370000000018,16223385.0,13493115.0,14348355.0,13080480.0,-1875030.0,-412635.0,0.2964239535580326,-0.1826026549216208,52805.15,52900.0,-0.0017962263150468,1,1,5,0,3,0,-1,0.0,1,0.0199100875004158,-40.95,1.0
2024-07-03,0.8734569408436031,0.7940199449440013,-0.0794369958996018,2936169.7442503627,5835260.151923629,2899090.4076732667,-0.0672139999999998,1.9077249999999992,67576800.0,59025425.0,72925750.0,57904500.0,5348800.0,-1120925.0,0.1521476141519929,0.1622228864130542,24296.1,24250.0,0.0018974238663817,0.9875736075227216,0.954456177976159,-0.0331174295465626,310146.44217008725,-9648675.504111689,-9958821.946281776,-1.0598080000000003,12.99784,66336630.0,65512305.0,59898135.0,57170145.0,-6438495.0,-8342160.0,0.9370732639057224,0.0018829200323862,53110.0,53100.0,0.0001882884579175,1,0,6,0,2,0,-1,0.0,0,0.01732376801215,94.85,1.0
2024-07-08,0.8396279628824365,0.8936281186837973,0.0540001558013608,1526994.1084631025,1683809.4135836286,156815.3051205261,1.2287160000000004,-0.0814299999999992,48753200.0,40934550.0,44911775.0,40134425.0,-3841425.0,-800125.0,0.0463229844354772,0.058648612497299,24311.5,24300.0,0.0004730271682125,0.7589524181255572,0.7426001888015,-0.0163522293240572,26441.445903559565,461423.4651152289,434982.0192116693,1.4153930000000017,-0.4733800000000023,23941995.0,18170835.0,23103630.0,17156760.0,-838365.0,-1014075.0,0.0628469476249994,0.0348400127523991,52400.55,52500.0,-0.0018978808428536,1,1,1,1,0,0,0,0.0,0,0.0067498920264071,-56.05,1.0
2024-07-09,1.0175835095956351,0.9709552202217736,-0.0466282893738614,806871.4669293863,2569459.307240022,1762587.8403106355,-2.112741,-0.101172,52277675.0,53196900.0,50583100.0,49113925.0,-1694575.0,-4082975.0,0.2602397571642807,0.0347996258016707,24434.05,24400.0,0.0013935471196956,0.675526373924193,0.5668971524573544,-0.1086292214668386,2831439.2179649854,3725174.528621929,893735.3106569438,3.168692000000002,6.383570999999998,32931675.0,22246215.0,33097485.0,18762870.0,165810.0,-3483345.0,-0.0224506181530426,0.0361574179797518,52567.0,52500.0,0.0012745638898928,1,1,0,0,1,0,0,0.0,0,0.0126462866368858,50.65,1.0
2024-07-11,0.7300724089555513,0.7515769922356091,0.0215045832800578,15420467.114338048,2028689.219215641,-13391777.895122409,0.352488000000001,26.220426,182605175.0,133315000.0,154007575.0,115748550.0,-28597600.0,-17566450.0,-0.2928858278536794,0.090304319385193,24328.65,24300.0,0.0011776239125476,0.8901480761350763,0.9526168703578858,0.0624687942228094,302063.00391009176,572838.2979681711,270775.2940580793,-0.968641,-1.867497,14935560.0,13294860.0,13016025.0,12399285.0,-2755095.0,-525090.0,-0.3673039318238049,0.2665459858941563,52287.6,52200.0,0.0016753494136276,1,1,5,0,3,0,0,0.0,2,0.001068698838612,47.25,1.0
2024-07-12,1.0363140677450378,0.9965429737099176,-0.0397710940351202,1246115.5348396986,-277039.6287866312,-1523155.1636263295,2.236302,2.229175999999999,40916650.0,42402500.0,40461075.0,40321200.0,-455575.0,-2081300.0,0.718675095293652,-0.2819579485676129,24491.15,24500.0,-0.0003613550200786,1.095527074340597,0.9687366985467212,-0.1267903757938757,-182771.6448478186,-661457.0427031284,-478685.3978553098,-0.4272100000000005,1.1400430000000004,15564645.0,17051490.0,15541065.0,15055200.0,-23580.0,-1996290.0,0.1903993992817776,-0.3977153536624958,52228.45,52400.0,-0.0032846082929897,1,1,4,0,4,0,0,0.0,0,0.0060879133891222,56.5,1.0
2024-07-22,0.9391516959961594,0.933983860307378,-0.0051678356887814,15860.058254863136,53310.33831954643,37450.28006468329,2.5539060000000013,3.50056,42494200.0,39908500.0,40964225.0,38259925.0,-1529975.0,-1648575.0,0.4842570353550582,-0.0026512918929523,24515.7,24500.0,0.0006404059439461,0.7827022143955723,0.7670995649359899,-0.0156026494595824,1081430.3291736566,1098743.0076390645,17312.678465407807,5.190466000000004,6.445620999999999,13117575.0,10267155.0,12005130.0,9209130.0,-1112445.0,-1058025.0,0.6256777052647203,0.0325092555762934,52309.8,52300.0,0.0001873453922592,1,1,1,1,0,0,0,0.0,0,0.0010013991034316,-132.2,1.0
2024-07-25,0.9964411269245276,1.001099850044121,0.0046587231195934,6045318.041504409,24639278.64626337,18593960.60475896,-7.419659999999999,-8.30146,182880925.0,182230075.0,153611850.0,153780800.0,-29269075.0,-28449275.0,0.5405929203357306,0.0625454992873914,24397.5,24400.0,-0.0001024695153191,1.002061798433336,1.0297015321790808,0.0276397337457448,209658.462183151,241866.698551989,32208.236368838,1.2418429999999994,1.264424,11887680.0,11912190.0,10843380.0,11165445.0,-1044300.0,-746745.0,-0.0267350770107796,0.0825862879233284,50897.9,51000.0,-0.0020059766709431,1,1,5,0,3,0,0,0.0,0,-0.016567271236807,-156.25,1.0
2024-07-30,0.8435970240902259,0.9249957412652628,0.081398717175037,6046172.732767885,-1177464.8932976108,-7223637.626065495,1.8214559999999995,-2.451187000000001,55451950.0,46779100.0,51952050.0,48055425.0,-3499900.0,1276325.0,0.5465581337275133,-0.4658745864011059,24847.5,24850.0,-0.0001006137438374,0.7384555814179562,0.8272788235740411,0.0888232421560849,1924517.8717578228,-708335.3403704108,-2632853.2121282336,6.032076,-1.8232190000000017,27465870.0,20282325.0,24515610.0,20281245.0,-2299575.0,-1294710.0,1.0926661580419788,-0.7965216754328472,51462.35,51500.0,-0.0007316028125416,1,1,0,0,1,0,0,0.0,0,0.0155689707214004,4.8,1.0
2024-08-01,0.8120753289251754,0.8459393561407983,0.0338640272156228,21863235.191331923,-11725258.697361074,-33588493.888693,-5.268174,8.976136,206027100.0,167309525.0,166432350.0,140791675.0,-39594750.0,-26517850.0,-0.1054734318817477,0.0603913036522828,25018.7,25000.0,0.0007474409141962,0.5667165565777469,0.5800931178706898,0.0133765612929429,1425502.2730996646,1388514.110980408,-36988.162119256565,0.9797349999999998,1.679875000000001,17969565.0,10183650.0,17490735.0,10146255.0,-478830.0,-37395.0,-0.3842718005919989,-0.0051382180659775,51571.65,51600.0,-0.0005497206313933,1,0,5,0,3,0,0,0.0,0,0.024829427588164,84.2,1.0
2024-08-02,0.6602952387552845,0.5877487132386374,-0.072546525516647,1165402.1734427654,2158347.6876350334,992945.514192268,6.121352,5.924498,41483375.0,27391275.0,43986400.0,25852950.0,2503025.0,-1538325.0,-0.2817991606497161,-0.0287042652112332,24727.9,24800.0,-0.0029157348581965,1.0430038631336225,0.8990843923708176,-0.1439194707628048,-622328.4574859659,-556956.71367878,65371.74380718591,4.731298000000001,4.555527000000001,15989610.0,16677225.0,15319335.0,13773375.0,-670275.0,-2903850.0,0.5648994176062925,-0.2076832097308978,51341.7,51500.0,-0.0030832637018252,1,0,4,0,4,0,-1,0.0,0,-0.0048993242450834,-213.8,1.0
2024-08-05,0.9741897713554348,1.1216748278714554,0.1474850565160207,-2494770.922137608,-3984166.549761654,-1489395.6276240463,2.2914189999999977,-0.421365999999999,30959625.0,30160550.0,25899975.0,29051350.0,-5059650.0,-1109200.0,-1.038978118989295,-0.1243832749140353,24048.85,24200.0,-0.0062851238208896,0.8076638255923098,0.9438567103212284,0.1361928847289185,828835.7378485303,-699520.8355452606,-1528356.573393791,2.976238000000002,0.6640830000000015,15900675.0,12842400.0,13396080.0,12643980.0,-2504595.0,-198420.0,-0.9605899667768872,-0.2384428902385765,50081.0,50200.0,-0.0023761506359697,0,1,1,1,0,0,0,0.0,0,-0.0322032030637639,-396.3,1.0
2024-08-06,0.9686323815212984,1.136795221211902,0.1681628396906036,-4466217.920724567,-4710996.006507052,-244778.08578248508,1.9765660000000016,-1.835604,37163325.0,35997600.0,31095750.0,35349500.0,-6067575.0,-648100.0,-1.47281486579491,-0.0239790152339726,23973.55,24100.0,-0.0052745630079817,0.7667107427204426,0.7942448566720507,0.027534113951608,-1614735.6589118375,-1485740.858543728,128994.80036810949,-0.9302100000000024,-4.692273999999998,19262160.0,14768505.0,18387900.0,14604495.0,-2264835.0,-58410.0,-1.7045729817272544,0.0549209028352723,49735.15,50000.0,-0.0053252076247884,0,1,0,0,1,0,0,0.0,0,-0.0364547595162168,288.9,1.0
2024-08-12,0.8604168656982999,0.7371631234716357,-0.1232537422266641,1981111.9459364093,789494.8558551919,-1191617.0900812177,1.248567000000001,4.707230000000001,48149800.0,41428900.0,45176975.0,33302800.0,-2972825.0,-8126150.0,0.4712273517640159,-0.2746515652681458,24345.7,24350.0,-0.0001766225657918,1.1628269457325269,0.9934805836360368,-0.1693463620964898,287247.0778497255,-31569.47286578163,-318816.5507155071,1.722375999999997,3.477812,17736315.0,20624265.0,16439355.0,16332180.0,-1296750.0,-4292085.0,0.9123000365039344,-0.2669182084938765,50591.75,50500.0,0.0018135367920659,1,0,1,1,0,0,-1,0.0,0,0.0121931182919366,-72.8,1.0
